text,label,language,scam_type
"您的订单已完成,请支付500SGD,以继续.",1,zh,parcel_delivery
SGD 3000 வைப்பு உடனடியாக செலுத்தவும். தண்டனை தவிர்க்க இப்போது பதில்.,1,ta,rental
"Wah cheap room available, pay SGD 2000 deposit first lah.",1,singlish,charity
"Paket yang disimpan di kastam, bayaran pemasangan SGD 500 diperlukan.",1,ms,parcel_delivery
Unauthorised sign-in on your POSB account. Do not ignore this message.,1,en,phishing
房东需要通过电报存款500SGD.,1,zh,rental
"开始用1500SGD,每班收入被动.",1,zh,investment
விற்பனையாளர் கப்பல் அனுப்புவதற்கு முன் 5000 SGD வைப்புத் தொகையைச் செலுத்த வேண்டும். பதிலளிக்காவிட்டால் சட்ட நடவடிக்கைகள் எடுக்கப்படும்.,1,ta,ecommerce
包裹在海关收藏. 需要1000SGD的清理费用.,1,zh,parcel_delivery
标准查特警报:新设备登录尝试被阻止.确认身份.24小时内回复.,1,zh,bank_impersonation
Part-time social media assistant needed urgently. Earn SGD 500 per session. Failure to respond will result in legal action.,1,en,job_scam
"Crypto group lah, invest SGD 500 earn SGD 500 back.",1,singlish,fake_friend
பாக்கெட் கஸ்டமில் வைக்கப்பட்டுள்ளது. SGD 500 அனுமதி கட்டணம் தேவை. உங்கள் அணுகல் திரும்பப் பெறப்படும்.,1,ta,parcel_delivery
"电报任务工作,每天的委员会5000SGD.",1,zh,job_scam
Your POSB card services requires re-verification. Failure to respond will result in legal action.,1,en,bank_impersonation
பகுதி நேர ஆய்வில் ஈடுபடுபவர் அவசரமாக தேவை SGD 50 ஒவ்வொரு நாளும் சம்பாதிக்க உங்கள் அணுகல் திரும்பப் பெறப்படும்.,1,ta,job_scam
You won SGD 100 in the lucky draw. Claim now. Reply now to avoid penalty.,1,en,prize
"வணக்கம், மாறிவிட்ட எண். நான். உடனடியாக SGD 150 ஐ மாற்றவும். 24 மணி நேரத்திற்குள் பதிலளிக்கவும்.",1,ta,fake_friend
கடன் காசோலை கடன் கிடைக்கவில்லை. SGD 150 இன்று பெற. தண்டனை தவிர்க்க இப்போது பதில்.,1,ta,loan
Earn SGD 200 every day working from home. Your account will be terminated.,1,en,job_scam
Your DBS e-wallet is blocked. Verify identity to restore. Respond before midnight.,1,en,phishing
NTUC வவுச்சர் SGD 50 கோரப்படாதது. அது காலாவதியாகும் முன் சேகரிக்கவும். பதிலளிக்காவிட்டால் சட்ட நடவடிக்கைகள் ஏற்படும்.,1,ta,prize
பேரழிவு பாதிக்கப்பட்டவர்களுக்கு உதவி செய்ய SGD 300 நன்கொடையாக. இந்த செய்தியை புறக்கணிக்க வேண்டாம்.,1,ta,charity
"寄送者收回包裹,更新地址,付5000SGD.",1,zh,parcel_delivery
Order confirmed. Pay SGD 50 deposit to release goods. Verify immediately.,1,en,ecommerce
癌症患者需要100SGD的医疗金额.,1,zh,charity
"独家投资集团,SGD150入口,保证回报,确认您的详细信息以避免干扰.",1,zh,investment
Licensed moneylender. SGD 2000 loan. Low interest. Confirm your details to avoid disruption.,1,en,loan
"Good room in Ang Mo Kio, SGD 2000 only, transfer now.",1,singlish,parcel_delivery
"现在可以在线工作,每小时支付250SGD,",1,zh,job_scam
您的信托银行账户发现了可疑的提款.,1,zh,bank_impersonation
"Jualan saham terhad, transfer SGD 5000 segera, kegagalan untuk bertindak balas akan mengakibatkan tindakan undang-undang.",1,ms,ecommerce
SG இல் அறை கிடைக்கும் SGD 150 வைப்பு உடனடியாக செலுத்த.,1,ta,rental
"Got easy job one, earn SGD 250 per shift sia.",1,singlish,rental
Your OCBC debit card is blocked. Verify identity to restore. Reply now to avoid penalty.,1,en,phishing
"紧急警报,即时确认详情.",1,zh,phishing
வாடகைதாரர் 250 SGD க்கு வரி மூலம் வைப்புத் தொகை செலுத்த வேண்டும்.,1,ta,rental
"Donate SGD 500 lah, help cancer patient, very urgent.",1,singlish,charity
Permohonan pinjaman peribadi SGD 750 diluluskan.,1,ms,loan
"报价每天300SGD,你的账户将被终止.",1,zh,job_scam
"Wah Trust Bank say got unauthorised transaction, must confirm now.",1,singlish,ecommerce
Landlord need SGD 1000 deposit via WeChat first.,1,singlish,fake_friend
"வணக்கம் அம்மா, நான். வெளிநாடுகளில் சிக்கி இருக்கிறேன். SGD 300 ஐ அனுப்புங்கள். உடனடியாக ஆதரவை தொடர்பு கொள்ளுங்கள்.",1,ta,fake_friend
Licensed moneylender. SGD 1000 loan. Low interest. Your account will be terminated.,1,en,loan
ICA memerlukan dokumen anda untuk pemeriksaan.,1,ms,government_impersonation
Wah DBS send notice say your debit card blocked already.,1,singlish,investment
"SGD 2000 உடன் தொடங்கி, ஒரு மாசத்திற்கு பாசிவ் வருமானம் சம்பாதிக்கவும்.",1,ta,investment
"没有信用检查贷款可用,今天就拿到5000SGD.",1,zh,loan
"Wah limited stock leh, pay SGD 100 now to chope.",1,singlish,rental
உணவு வங்கி குறைந்து வருகிறது குடும்பங்களுக்கு உதவி செய்ய SGD 3000 நன்கொடையாக.,1,ta,charity
"现在付出1000SGD,如果不回应,将会导致法律诉讼.",1,zh,government_impersonation
Nota MOM: status pas kerja anda sedang dikaji. Jangan mengabaikan mesej ini.,1,ms,government_impersonation
"Telegram task job, earn SGD 5000 per hour, very steady.",1,singlish,bank_impersonation
你被选为SGD250现金奖. 立即验证.,1,zh,prize
You are selected for a SGD 2000 cash prize. Contact support immediately.,1,en,prize
"投资2000SGD,在30天内翻一番,你的账户将被终止.",1,zh,investment
சிடிபேங்க் எச்சரிக்கைஃ புதிய சாதன உள்நுழைவு முயற்சி தடுக்கப்பட்டது. அடையாளத்தை உறுதிப்படுத்தவும். உடனடி நடவடிக்கை தேவை.,1,ta,bank_impersonation
Your OCBC online banking requires re-verification. Your access will be revoked.,1,en,bank_impersonation
உங்கள் POSB மின்னணு பணப்பை தடுக்கப்பட்டுள்ளது. அடையாளத்தை சரிபார்க்கவும் மீட்டெடுக்க. இந்த செய்தியை புறக்கணிக்க வேண்டாம்.,1,ta,phishing
Tiada pengalaman diperlukan. pengulas dalam talian mendapat SGD 200 setiap hari.,1,ms,job_scam
"Bank makanan akan habis, sumbangan SGD 750 untuk membantu keluarga.",1,ms,charity
"ஹாய் அம்மா, நான். வெளிநாடுகளில் சிக்கி இருக்கிறேன். SGD 250 அனுப்புங்கள். 24 மணி நேரத்திற்குள் பதில்.",1,ta,fake_friend
"食物银行乏,捐赠1500SGD帮助家庭,立即查看.",1,zh,charity
SG இல் அறை கிடைக்கும் SGD 500 வைப்பு உடனடியாக செலுத்த உங்கள் அணுகல் திரும்பப் பெறப்படும்.,1,ta,rental
"Aiyoh try lah, SGD 150 loan, easy to get.",1,singlish,government_impersonation
Parcel returned to sender. Update address and pay SGD 150. Your account will be terminated.,1,en,parcel_delivery
விலை குறைவான ஒப்பந்தம் கிடைக்கிறது. SGD 250 இப்போது செலுத்தவும் பொருளை பாதுகாக்க. உங்கள் அணுகல் திரும்பப் பெறப்படும்.,1,ta,ecommerce
"Urgent relief leh, donate SGD 1000 via WhatsApp.",1,singlish,rental
Cheap rental. Transfer SGD 1500 booking fee now to reserve. Your account will be terminated.,1,en,rental
"现在付150SGD,立即联系支持.",1,zh,government_impersonation
அதிர்ஷ்டசாலி வெற்றியாளர் தேர்ந்தெடுக்கப்பட்டார். SGD 3000 பரிசு பெறுங்கள். நள்ளிரவுக்கு முன் பதில்.,1,ta,prize
"家庭紧急情况,通过Instagram转移100SGD,确认您的详细信息以避免干扰.",1,zh,fake_friend
"你的包裹无法交付,付50SGD的费用,重新安排.",1,zh,parcel_delivery
"Hai ibu, saya di luar negara, kirim SGD 3000, tolong, pastikan maklumat anda untuk mengelakkan gangguan.",1,ms,fake_friend
"订单确认,支付2000SGD的存款,即便联系支持.",1,zh,ecommerce
Tiada pengalaman diperlukan. Penolong listing mendapat SGD 100 setiap hari.,1,ms,job_scam
"Pekerjaan dalam talian tersedia, bayaran mingguan SGD 750 dijamin.",1,ms,job_scam
"Oi WhatsApp has new part-time job, SGD 300 per hour, easy.",1,singlish,prize
"Got social media assistant job available, SGD 300 daily, apply now lah.",1,singlish,loan
"股票有限的销售,立即转移50SGD.",1,zh,ecommerce
உணவு வங்கி குறைந்து வருகிறது. குடும்பங்களுக்கு உதவி செய்ய SGD 250 நன்கொடையாக. உங்கள் அணுகல் திரும்பப் பெறப்படும்.,1,ta,charity
You are selected for a SGD 100 cash prize. Contact support immediately.,1,en,prize
"Wah this job very good sia, SGD 5000 weekly, from home.",1,singlish,bank_impersonation
கடன் காசோலை கடன் கிடைக்கவில்லை. SGD 150 இன்று பெற. நள்ளிரவுக்கு முன் பதில்.,1,ta,loan
"Wah DBS say got unauthorised sign-in, must confirm now.",1,singlish,charity
